DOMAIN (L0),Code,SUB DOMAIN (L1),Code,CATEGORY (L2),Code,SUBCATEGORY (L3),Code,PRODUCT TYPE (L4),Product type Enum Codes,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image 1,Image 2,Image 3,Image 4 / Video 1,Image 5 / Video 2,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN / HSN / EAN,Gender,Concern,Ingredient,Conscious,Pack Size,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Hair Type,Benefit,Warranty,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-10,Moisturizing Socks,RET-13-1A-10-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-10,Scrubs,RET-13-1A-10-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-10,Shoe Pads,RET-13-1A-10-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bags & Cases,RET-13-1A-11,Cosmetic Bags,RET-13-1A-11-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bags & Cases,RET-13-1A-11,Make-Up Pouches,RET-13-1A-11-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bags & Cases,RET-13-1A-11,Toiletry Kits & Bags,RET-13-1A-11-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bags & Cases,RET-13-1A-11,Train Cases,RET-13-1A-11-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bathing Accessories,RET-13-1A-12,Bath Brushes,RET-13-1A-12-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bathing Accessories,RET-13-1A-12,Loofahs,RET-13-1A-12-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bathing Accessories,RET-13-1A-12,Shower Caps,RET-13-1A-12-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bathing Accessories,RET-13-1A-12,Sponges,RET-13-1A-12-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Bathing Accessories,RET-13-1A-12,Washcloths,RET-13-1A-12-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Cotton & Swabs,RET-13-1A-13,Cotton & Swabs,RET-13-1A-13-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Refillable Containers,RET-13-1A-14,Droppers,RET-13-1A-14-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Refillable Containers,RET-13-1A-14,Jars,RET-13-1A-14-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Refillable Containers,RET-13-1A-14,Kits,RET-13-1A-14-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Refillable Containers,RET-13-1A-14,Pump Dispensers,RET-13-1A-14-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Refillable Containers,RET-13-1A-14,Roller Bottles,RET-13-1A-14-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Refillable Containers,RET-13-1A-14,Spray Bottles,RET-13-1A-14-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Refillable Containers,RET-13-1A-14,Squeeze Bottles,RET-13-1A-14-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Bleaching,RET-13-1A-15-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Hair Removal Creams,RET-13-1A-15-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Tweezers,RET-13-1A-15-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Waxing,RET-13-1A-15-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Shaving Blades,RET-13-1A-15-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Shaving Razors,RET-13-1A-15-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Shaving Cartridges,RET-13-1A-15-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Shaving Brushes,RET-13-1A-15-17,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Electric Shavers,RET-13-1A-15-18,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,MI,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Electric Trimmers,RET-13-1A-15-19,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,MI,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Shaving & Hair Removal,RET-13-1A-15,Epilators,RET-13-1A-15-1A,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,MI,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-16,Callus Shavers,RET-13-1A-16-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-16,Callus Stones,RET-13-1A-16-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Foot Care,RET-13-1A-16,Foot Soaks,RET-13-1A-16-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Face Brush,RET-13-1A-17-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,OI,OI,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Eye Brush,RET-13-1A-17-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,OI,OI,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Lip Brush,RET-13-1A-17-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,OI,OI,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Brush Sets,RET-13-1A-17-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,OI,OI,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Brush Cleaners,RET-13-1A-17-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Sponges & Applicators,RET-13-1A-17-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Eyelash Curlers,RET-13-1A-17-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Tweezers,RET-13-1A-17-17,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Sharpeners,RET-13-1A-17-18,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Mirrors,RET-13-1A-17-19,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Tools & Brushes,RET-13-1A-17,Makeup Pouches,RET-13-1A-17-1A,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Mirrors,RET-13-1A-18,Make-up Mirrors,RET-13-1A-18-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Mirrors,RET-13-1A-18,Shower Mirrors,RET-13-1A-18-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Refillable Bottles,RET-13-1A-19,Refillable Bottles,RET-13-1A-19-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Acne Treatment Devices,RET-13-1A-1A-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Black Head Remover,RET-13-1A-1A-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Exfoliation & Microdermabrasion Devices,RET-13-1A-1A-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Facial Steamers,RET-13-1A-1A-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Face Belts,RET-13-1A-1A-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Facial Cleansing Brushes,RET-13-1A-1A-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Facial Rollers,RET-13-1A-1A-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,OI,OI,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Eye Masks,RET-13-1A-1A-17,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Lip Plumping Devices,RET-13-1A-1A-18,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Skin Moisture Analysers,RET-13-1A-1A-19,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Tools & Accessories,RET-13-1A,Skin Care Tools,RET-13-1A-1A,Wrinkle & Anti-Ageing Devices,RET-13-1A-1A-1A,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
